{} 1 1000 449 [16.4226309   0.21603216  5.2379309 ]
{} 1 1000 450 [11.64727572 18.94861984  1.86834606]
{} 1 1000 451 [ 1.15013926 19.43077279 14.59388248]
{} 3 1000 452 [8.4032481  2.60393392 5.5124316 ]
{} 3 1000 453 [11.07261472 10.59983104  6.01608799]
{} 1 1000 454 [ 7.07879381  8.60893757 12.39471723]
{} 2 1000 455 [13.2221134   8.24378421 17.24763032]
{} 3 1000 456 [10.53343402 13.31344519 10.89829035]
{} 3 1000 457 [14.12772245 16.64576804  0.92950662]
{} 2 1000 458 [16.40494915 12.52631558 12.83665444]
{} 2 1000 459 [3.44855804 1.85834319 0.89322181]
{} 1 1000 460 [ 4.55513936 18.18151321 14.31220691]
{} 3 1000 461 [19.52521902  6.34197877  2.5925931 ]
{} 3 1000 462 [ 1.47934487  9.61952777 15.36788834]
{} 1 1000 463 [ 4.22114479 15.98210463  9.51004887]
{} 1 1000 464 [18.17312874  1.75765854 18.17651355]
{} 2 1000 465 [15.10783877 18.70693719  7.91538936]
{} 1 1000 466 [5.4834332  2.76769948 5.13732629]
{} 1 1000 467 [10.72348938  2.67186958 14.56055283]
{} 3 1000 468 [11.41810418 12.39093361 16.34528781]
{} 1 1000 469 [13.01353082 15.0197489   8.66175083]
{} 3 1000 470 [19.52523247 12.36926765  7.26613451]
{} 3 1000 471 [14.31002013 12.50054904  2.04270961]
{} 1 1000 472 [ 4.07890734  0.49552817 14.76298166]
{} 2 1000 473 [ 4.67407672 16.7573632   8.22746896]
{} 2 1000 474 [ 0.85030733 13.92689827 11.24774072]
{} 2 1000 475 [ 8.75180087  8.659147   13.71980279]
{} 3 1000 476 [3.26015567 0.27173067 1.02030203]
{} 2 1000 477 [ 1.71555296  7.27111877 15.09495818]
{} 2 1000 478 [16.2155122  10.90946658 11.59624145]
{} 1 1000 479 [15.00613898 15.02429106  9.72629482]
{} 1 1000 480 [ 5.40265756 15.16998102 14.28540909]
{} 3 1000 481 [ 6.36953421 18.54766765  5.44265122]
{} 3 1000 482 [ 2.77846591 14.91985792  2.7668567 ]
{} 3 1000 483 [15.13790588 18.73647247  0.32175567]
{} 1 1000 484 [18.2650239  12.67239489 16.79155094]
{} 3 1000 485 [ 3.6873068  13.31683091  1.94220931]
{} 1 1000 486 [14.54699724  7.63098115  6.44938085]
{} 2 1000 487 [ 5.58763079 18.11708985  2.58418407]
{} 1 1000 488 [ 6.18192102 19.46862629 10.73013913]
{} 2 1000 489 [15.80505902 15.94456857  7.97546943]
{} 2 1000 490 [ 2.93269244 15.50084325  2.25413171]
{} 1 1000 491 [15.57496978 18.19547657 19.67730599]
{} 1 1000 492 [0.51037659 7.2842366  5.62975091]
{} 2 1000 493 [19.28378809 14.47285318 18.90671273]
{} 1 1000 494 [ 5.45975881 16.36737638 12.06350272]
{} 3 1000 495 [12.45639408  2.57896732  5.6256324 ]
{} 2 1000 496 [16.04338977  4.69536815 18.13373695]
{} 3 1000 497 [14.7010553  11.97102608 18.9626857 ]
{} 3 1000 498 [ 1.57837366 11.5249069   8.09986388]
{} 3 1000 499 [ 6.66070208  7.86453864 16.86548953]
{} 3 1000 500 [16.32159674  9.9268538  12.9408898 ]
{} 1 1000 501 [15.93800195  9.01660652 13.05508449]
{} 3 1000 502 [14.87791286  8.39044461 12.67663259]
{} 2 1000 503 [18.05642457 19.79693625  2.12075153]
{} 1 1000 504 [ 0.33059621 16.04035394  0.93051069]
{} 2 1000 505 [12.44522548 15.27686803  8.15515449]
{} 2 1000 506 [ 9.66310489 16.11344146 16.00866711]
{} 3 1000 507 [12.67074854 18.65222989  7.93415169]
{} 2 1000 508 [9.43545486 3.33379882 2.43063431]
{} 3 1000 509 [17.93273475 17.04061095 12.83554903]
{} 2 1000 510 [11.02995961 16.97251655 19.05766746]
{} 3 1000 511 [19.88090092 15.43531087 15.01126623]
{} 1 1000 512 [17.05804642 14.9792115   8.51350711]
{} 1 1000 513 [5.71550186 0.95127533 7.07481891]
{} 2 1000 514 [ 2.45613151  1.87288166 12.33316655]
{} 2 1000 515 [ 0.65119587 10.97644159 11.76137078]
{} 2 1000 516 [10.89199784  8.1024329  18.72715901]
{} 3 1000 517 [ 1.77709921  2.83794573 17.00068058]
{} 1 1000 518 [ 5.27282766 14.05814026  1.07830499]
{} 3 1000 519 [ 0.58427961  8.99716432 19.42034992]
{} 2 1000 520 [15.24240869  9.68617643  4.60658542]
{} 2 1000 521 [6.45514327 3.69401163 9.78707709]
{} 3 1000 522 [ 4.25770933 13.25590001  4.02161315]
{} 2 1000 523 [15.60665612  4.02488909  2.14529281]
{} 1 1000 524 [ 9.33888981  4.54721671 19.01066066]
{} 1 1000 525 [17.44038508  1.23068596 17.83087628]
{} 2 1000 526 [2.11086193 4.92872438 4.43769682]
{} 1 1000 527 [ 5.03189838  7.81855322 10.54070618]
{} 1 1000 528 [13.07342308 10.43342776  4.24628176]
{} 3 1000 529 [19.86868662 12.12675415 16.35143914]
{} 1 1000 530 [2.76447038 0.36570518 7.8417085 ]
{} 1 1000 531 [17.32945238  4.80650776 16.03385238]
{} 3 1000 532 [ 0.49822981 15.07325149  5.10809873]
{} 3 1000 533 [15.61547406  7.00595076  9.68666875]
{} 1 1000 534 [18.00925376  9.36206973 18.1426589 ]
{} 2 1000 535 [ 1.19501368 18.0445377  16.78434842]
{} 3 1000 536 [ 5.88759699 12.07367038  0.44215632]
{} 1 1000 537 [17.16969081 19.32264855 14.66534606]
{} 1 1000 538 [13.53622992  4.36639313  7.99290728]
{} 1 1000 539 [14.28719977  6.36886    16.06447539]
{} 2 1000 540 [ 2.41548641 12.91584835  0.10046807]
{} 2 1000 541 [ 9.2454497   5.77063725 19.30683046]
{} 3 1000 542 [7.6402328  8.01590254 9.74678984]
{} 2 1000 543 [ 0.57146665  9.19728849 10.66181449]
{} 2 1000 544 [16.25584808  1.60571379  1.05804632]
{} 2 1000 545 [11.88434683  7.70178938 13.62486796]
{} 3 1000 546 [ 2.52038445 16.97311295 11.94234464]
{} 2 1000 547 [14.53504076 17.51087912  4.39605992]
{} 2 1000 548 [ 9.94531497  5.17299962 14.58788434]
{} 1 1000 549 [ 6.85144404  1.97193964 14.07823925]
{} 2 1000 550 [ 9.27362802 11.56027723  8.99996779]
{} 3 1000 551 [13.81404814 16.85022833  3.36041073]
{} 2 1000 552 [15.27298603  5.39644134  9.6073153 ]
{} 2 1000 553 [ 6.90500143 13.47342368 14.86241219]
{} 2 1000 554 [ 8.31348008 13.67625243 14.04085896]
{} 3 1000 555 [19.00400319 18.43995061 19.62475584]
{} 2 1000 556 [17.60021687  4.5646685  19.89776516]
{} 2 1000 557 [ 3.08373997 14.95902628  2.98026904]
{} 2 1000 558 [10.73346557 17.12938971  7.63719482]
{} 2 1000 559 [ 9.25545138  9.74066567 11.16661688]
{} 3 1000 560 [ 0.35543471 16.08668602  6.43237315]
{} 3 1000 561 [17.92540876 15.11148662 19.64418644]
{} 3 1000 562 [ 7.95690759 19.64128005 10.23062708]
{} 1 1000 563 [18.26370267 13.47330841  5.57912999]
{} 1 1000 564 [7.22767307 0.51545809 9.49579112]
{} 2 1000 565 [11.90890118 17.97667934  2.303807  ]
{} 3 1000 566 [ 6.88560487  4.68331833 15.85323648]
{} 3 1000 567 [ 0.63882511 14.30762455  5.77885087]
{} 1 1000 568 [4.94792411 1.45827235 2.40748677]
{} 3 1000 569 [7.98137363 4.35594031 6.97039262]
{} 3 1000 570 [ 8.2923191  18.50209759  0.29807117]
{} 3 1000 571 [ 3.98478475 16.70750032  1.24959705]
{} 3 1000 572 [18.03600483  0.4138705  12.81105868]
{} 3 1000 573 [10.94691727 14.72852904 16.55240425]
{} 1 1000 574 [14.39375225  0.69548739  9.54081566]
{} 2 1000 575 [10.0716404   9.97592707  6.24506915]
{} 2 1000 576 [ 9.28768363 19.91608993 14.94489094]
{} 2 1000 577 [ 6.06506345 13.66334909  7.76578786]
{} 3 1000 578 [17.86311676  2.2531556  16.88619592]
{} 2 1000 579 [16.28509586  1.7739404   5.36849942]
{} 1 1000 580 [15.51982469  6.68804557 16.79612712]
{} 1 1000 581 [ 1.10941956 19.82370905  6.93451644]
{} 3 1000 582 [9.85362432 6.50062629 4.40404537]
{} 3 1000 583 [ 3.86268947  3.42040666 11.51836973]
{} 3 1000 584 [ 6.07237897  0.14426407 18.36259108]
{} 2 1000 585 [ 6.87949167  4.36061259 15.86578188]
{} 3 1000 586 [ 8.39630512 10.52089315 14.67110604]
{} 2 1000 587 [12.77960561  0.70929989 10.11043807]
{} 3 1000 588 [ 2.30583991  6.11762027 12.21660808]
{} 1 1000 589 [ 5.50046275 12.62538483 10.99419135]
{} 2 1000 590 [13.2752118   2.84407098 17.0217266 ]
{} 1 1000 591 [3.02047315 1.19494041 2.83608227]
{} 2 1000 592 [2.13874755 1.71333857 6.82417153]
{} 2 1000 593 [17.3326453  18.2397077  10.73756652]
{} 1 1000 594 [ 3.02247197 14.15701769  8.16827373]
{} 1 1000 595 [16.21942702  6.46579086 14.8723007 ]
{} 2 1000 596 [ 6.65311607  9.29399425 14.29202066]
{} 2 1000 597 [ 8.5367305   3.92216683 11.87303743]
{} 1 1000 598 [ 0.15069338  1.95955046 14.21119163]
{} 2 1000 599 [ 0.34984374  9.92105699 17.56180934]
{} 3 1000 600 [ 4.71539589 15.3144137   7.63481105]
{} 3 1000 601 [1.10507876 7.52343244 7.04113281]
{} 3 1000 602 [ 5.60821267 16.42775494 11.25707948]
{} 2 1000 603 [ 1.23745592 10.31138536 10.98005628]
{} 3 1000 604 [8.02839585 6.41648786 6.82888461]
{} 2 1000 605 [12.15299815  9.81425179  1.40904383]
{} 2 1000 606 [19.80394879  7.08284964  0.31146328]
{} 1 1000 607 [ 4.63337853 14.63033204  8.76058908]
{} 3 1000 608 [16.39693566  0.47100979  3.05907844]
{} 2 1000 609 [4.59039414 7.37834425 8.24758403]
{} 3 1000 610 [15.42843499 14.58964894  0.14663798]
{} 2 1000 611 [18.42574476  4.50068576 17.532036  ]
{} 3 1000 612 [16.38000155  4.92446031 18.51050623]
{} 3 1000 613 [ 8.68743264 19.23882179  5.47267431]
{} 3 1000 614 [16.12792595  0.25217078  9.88737004]
{} 2 1000 615 [18.22866651 12.90051847  9.9351302 ]
{} 2 1000 616 [3.15352104 6.0944895  2.21299897]
{} 2 1000 617 [ 4.16126222 14.15832004 11.22245759]
{} 1 1000 618 [14.09678022 12.55011033  7.7931534 ]
{} 3 1000 619 [13.61145751 11.7884497   1.14733772]
{} 1 1000 620 [ 0.22094596  7.7730424  13.93068851]
{} 1 1000 621 [10.15533455 12.88959411  2.56606354]
{} 1 1000 622 [14.53675423 10.34909505 13.66694236]
{} 3 1000 623 [ 7.76523046 16.68099401  6.20663746]
{} 1 1000 624 [ 7.32959867  9.75363982 18.90346874]
{} 3 1000 625 [10.00998422 17.38303177  6.65445339]
{} 2 1000 626 [13.65160709 10.54036218  5.41731058]
{} 3 1000 627 [ 5.8479717  11.9687767  12.80105449]
{} 3 1000 628 [13.58790364 13.69568342  0.31851979]
{} 3 1000 629 [11.45573067  1.22136996 10.26438598]
{} 2 1000 630 [ 6.07922411 18.37773629  3.62841206]
{} 2 1000 631 [17.61631011  3.25371924  1.62924032]
{} 3 1000 632 [16.55887838 18.81601047  4.47563162]
{} 3 1000 633 [12.71352873  8.48036201  3.08131666]
{} 1 1000 634 [ 4.73511372 15.24247971 19.51573386]
{} 3 1000 635 [13.92292776  5.48736462 17.95448392]
{} 1 1000 636 [ 0.15454745  1.39510006 13.21525705]
{} 2 1000 637 [15.03629106 18.27875418 14.61164457]
{} 2 1000 638 [ 1.51866625  0.24984678 13.4454449 ]
{} 3 1000 639 [3.16455803 2.58520789 8.62379141]
{} 3 1000 640 [11.65922047  0.02391374 13.36206686]
{} 1 1000 641 [ 8.56008268 18.20364578 16.84991655]
{} 3 1000 642 [ 8.43666981 11.4757598   4.90056254]
{} 1 1000 643 [ 6.42939036 16.24728351  9.68375816]
{} 2 1000 644 [1.5156876  1.7516768  4.40241286]
{} 3 1000 645 [15.34843834  5.92244918 13.28796707]
{} 1 1000 646 [17.56004975  6.57819551 14.75748514]
{} 3 1000 647 [19.66817962 11.81822192  6.59383843]
{} 3 1000 648 [ 1.77220152  7.25219113 13.23576088]
{} 3 1000 649 [ 7.18694252 18.65988235 12.61131343]
{} 2 1000 650 [15.83641659 17.98633681 10.53873859]
{} 1 1000 651 [12.18811288 13.30354273  1.06646268]
{} 3 1000 652 [ 7.28573296 19.19818238 11.51364492]
{} 1 1000 653 [15.77394214 10.66751135 15.44719716]
{} 3 1000 654 [15.51059441 15.95952101  7.39064538]
{} 2 1000 655 [ 7.18283561 14.48598195  2.54476808]
{} 1 1000 656 [11.39738288  6.28180322  3.3373685 ]
{} 2 1000 657 [16.19878345 10.16229708 14.26552524]
{} 2 1000 658 [ 2.76611206 16.98745783  5.38679003]
{} 1 1000 659 [ 8.62809331  4.20838358 16.25793446]
{} 3 1000 660 [16.43842912 12.1200109   3.58721404]
{} 1 1000 661 [15.2616379  17.23545     2.10637381]
{} 1 1000 662 [11.73581732 16.1925844   5.20860811]
{} 1 1000 663 [ 8.55778458  0.65956372 14.72971801]
{} 2 1000 664 [10.81600095  7.90503187 13.03447787]
{} 1 1000 665 [19.32156679  5.26841024 17.88850996]
{} 1 1000 666 [14.04168182 16.46912537 14.385772  ]
{} 3 1000 667 [14.59057126  7.39238982 18.16193964]
{} 2 1000 668 [18.77727772  8.86878772  5.75566925]
{} 3 1000 669 [6.09052144 5.71339895 0.1646346 ]
{} 3 1000 670 [0.93714702 3.85524301 2.72434062]
{} 2 1000 671 [ 8.9274004  11.74686726 10.24358326]
{} 3 1000 672 [ 3.22345675  4.85210072 15.6372086 ]
{} 1 1000 673 [ 8.33910242  4.25101562 17.87154695]
{} 3 1000 674 [ 9.39522037 15.92538251 18.1678958 ]
{} 2 1000 675 [16.57102937 17.72117904 10.34191269]
{} 3 1000 676 [ 0.19761607 12.6841905  11.69108984]
{} 1 1000 677 [ 7.53202546 10.5890359  15.43635509]
{} 1 1000 678 [ 1.12257594 16.07476046 16.79443852]
{} 2 1000 679 [6.8107749  4.37916909 9.77555132]
{} 1 1000 680 [ 0.45942249  7.84001026 17.85277654]
{} 2 1000 681 [15.36433398 15.12593217  7.5793231 ]
{} 3 1000 682 [ 4.33103198 10.14239618 12.90425645]
{} 2 1000 683 [18.36553503 14.73726738  3.613711  ]
{} 1 1000 684 [14.85260839  2.96011278  4.96166415]
{} 2 1000 685 [14.2603769   8.45603815  8.23690831]
{} 2 1000 686 [10.48043211 11.47499674 12.59894839]
{} 3 1000 687 [14.69681914 13.38111765 13.96703548]
{} 1 1000 688 [0.64607805 2.07964501 6.42063007]
{} 1 1000 689 [11.25669452 14.61463725 10.5591543 ]
{} 2 1000 690 [6.09162193 5.8938524  9.35567632]
{} 1 1000 691 [14.33518033  0.66441409 13.19686396]
{} 2 1000 692 [ 6.8078025   4.8695064  12.39383472]
{} 3 1000 693 [ 1.99890119 15.62115071 19.82388724]
{} 2 1000 694 [14.98251138  9.42042755 12.65857847]
{} 3 1000 695 [ 5.93196064 17.20649761  0.99047847]
{} 2 1000 696 [17.41988717  0.03548352 11.74692584]
{} 3 1000 697 [12.22093284 11.60442231  8.36145474]
{} 1 1000 698 [ 0.20343282 16.25574527 11.89221769]
{} 1 1000 699 [12.24675253  2.88897038  5.18965095]
{} 2 1000 700 [ 5.1011172  11.91828725  5.2697929 ]
{} 2 1000 701 [ 9.81243875 18.60523036  0.41292155]
{} 3 1000 702 [19.28073658  8.39271602 10.73166887]
{} 3 1000 703 [8.57883307 8.88445327 2.26823186]
{} 1 1000 704 [ 8.03752014 15.16639099 12.68324001]
{} 1 1000 705 [11.55073419 11.45329561  0.20925203]
{} 1 1000 706 [11.59439906 11.23148231  5.03443892]
{} 1 1000 707 [10.90463691 18.4006163  10.63538973]
{} 3 1000 708 [15.2973535   6.69326895  7.35600095]
{} 2 1000 709 [15.54876269  3.96544585 13.28126515]
{} 2 1000 710 [ 0.24857441 17.07826518 17.80310944]
{} 3 1000 711 [ 8.54050366  7.92922647 14.27599601]
{} 3 1000 712 [ 7.75265957 18.95272572 17.37610644]
{} 3 1000 713 [19.4976284   6.55279857  3.85165902]
{} 3 1000 714 [ 0.80247016 13.01790343 10.2272925 ]
{} 2 1000 715 [17.14553194  1.15204546 14.84342767]
{} 1 1000 716 [17.02229889  9.61365702 19.54129713]
{} 2 1000 717 [ 9.26678157 14.56344578 12.17631716]
{} 3 1000 718 [17.52951874  3.64475844 18.32309647]
{} 1 1000 719 [1.4959617  3.94996901 6.75107884]
{} 2 1000 720 [19.34416652  4.73093575 19.5251421 ]
{} 1 1000 721 [ 4.63994632 18.70916391  8.72600808]
{} 1 1000 722 [ 5.18469289  1.44087142 10.86067347]
{} 1 1000 723 [ 9.02653621  5.36592015 15.02234835]
{} 1 1000 724 [12.55839302 14.91719054  2.2547738 ]
{} 3 1000 725 [18.55566116  7.31014142  5.30470395]
{} 3 1000 726 [ 9.93704728 11.71166692 14.09786541]
{} 1 1000 727 [15.89375825 10.81690285  3.56665068]
{} 2 1000 728 [11.64068154 15.21928118  1.07832568]
{} 1 1000 729 [12.07014414  6.55519784  0.62349505]
{} 2 1000 730 [18.31040605 16.44412942 12.065482  ]
{} 2 1000 731 [ 0.44302719 11.40470545  5.59249781]
{} 1 1000 732 [ 1.84521454 18.41929774  8.10970344]
{} 1 1000 733 [18.42016689  3.15395706 16.83066491]
{} 2 1000 734 [ 8.83420837  0.89728367 17.3404209 ]
{} 3 1000 735 [ 5.94250901 10.83201976  0.19203024]
{} 3 1000 736 [ 9.43487128  3.03184713 12.06587922]
{} 2 1000 737 [18.18913258  6.05419809 11.83069574]
{} 1 1000 738 [15.62882133 16.47385651  3.2914434 ]
{} 1 1000 739 [5.06659642 8.97203523 9.98553936]
{} 3 1000 740 [18.59018311  1.87646185  5.28308882]
{} 2 1000 741 [18.81299354  9.95650231  5.54896269]
{} 2 1000 742 [16.4907033  12.6485259  16.98267824]
{} 3 1000 743 [15.86321049 10.76994745  0.41764066]
{} 2 1000 744 [17.32979961  2.07438884  6.52376218]
{} 1 1000 745 [8.00015826 6.57483481 5.13295735]
{} 2 1000 746 [ 3.57083486 18.02176621 19.40517704]
{} 1 1000 747 [12.17040261 11.92740689  2.24803275]
{} 2 1000 748 [ 6.64825183 15.66644412 18.39950443]
{} 2 1000 749 [16.30878021  2.07488595 11.26999739]
{} 2 1000 750 [11.52844986  0.50174857  4.60019854]
{} 1 1000 751 [ 4.94058147  4.41954493 16.83103663]
{} 2 1000 752 [ 3.54717061 13.83911386 10.55847045]
{} 2 1000 753 [19.10771539 16.03194514  9.51472213]
{} 2 1000 754 [18.11412657  9.27271773 15.67836928]
{} 1 1000 755 [16.34778905 15.33355456  5.6585754 ]
{} 1 1000 756 [10.16140142 19.68066878  4.32032016]
{} 3 1000 757 [ 0.57142585 15.12363917 10.11465283]
{} 3 1000 758 [15.96882172  4.35488526 14.52263612]
{} 2 1000 759 [8.7124872  2.41765424 5.68011068]
{} 3 1000 760 [16.04304356 14.27874489  5.51814214]
{} 2 1000 761 [14.98401863 11.57442004 19.62218259]
{} 1 1000 762 [ 9.57205463  6.44365709 18.34260231]
{} 1 1000 763 [ 9.44123011 12.76883014 19.73426189]
{} 1 1000 764 [ 0.84034709 11.9939521   4.29761857]
{} 3 1000 765 [ 5.10710174  1.16697694 19.93689673]
{} 2 1000 766 [ 8.78983078 11.50320509  5.67030606]
{} 3 1000 767 [19.56872339  5.81363805 15.6192086 ]
{} 3 1000 768 [13.84190357 17.53498425 12.68398388]
{} 3 1000 769 [7.6742755  0.25971628 8.43734979]
{} 1 1000 770 [8.42213631 5.11021291 7.23569884]
{} 3 1000 771 [3.23391231 6.87085615 0.14813266]
{} 2 1000 772 [10.69761623  7.18417463  3.54862522]
{} 2 1000 773 [19.62141706 12.7694393  12.474373  ]
{} 3 1000 774 [11.47828001 19.74321658  4.17652086]
{} 3 1000 775 [17.59838161 10.46153121 17.17053805]
{} 2 1000 776 [19.74076617  3.93325494 11.49958948]
{} 2 1000 777 [ 1.59250983 10.83880882  0.88011873]
{} 3 1000 778 [ 8.31893448 16.13081526  3.78311698]
{} 3 1000 779 [15.09641321 16.38193182  1.01732786]
{} 2 1000 780 [7.77610875 4.19108078 6.65541059]
{} 2 1000 781 [17.45703845  2.83685078  3.86433053]
{} 3 1000 782 [11.10782864 13.60249301 15.27477692]
{} 3 1000 783 [19.58699072  1.84128355 13.54666367]
{} 1 1000 784 [14.91217386 11.23865821 19.81956578]
{} 3 1000 785 [17.64209293 11.09006761  6.19298817]
{} 1 1000 786 [16.36896203  6.96858726 14.6349774 ]
{} 3 1000 787 [15.81153085  5.55190827 18.27197609]
{} 3 1000 788 [18.41942456  4.1564308   3.49241173]
{} 1 1000 789 [10.84426961 17.64128747 17.27368952]
{} 3 1000 790 [ 0.9350207  16.87182118 18.31395497]
{} 3 1000 791 [ 0.93016622 10.86890259 18.35321545]
{} 2 1000 792 [ 4.92222197 19.99765172 11.7938707 ]
{} 1 1000 793 [13.18895976  4.03689726 18.12947109]
{} 2 1000 794 [17.39361361  3.98510604 17.92933138]
{} 3 1000 795 [ 6.28189295 15.85826891 11.03683846]
{} 3 1000 796 [15.26180542 12.23097403 12.33479998]
{} 3 1000 797 [ 4.60181089 19.61807005  3.04920477]
{} 3 1000 798 [ 4.53732028 12.94644965 14.99131457]
{} 3 1000 799 [11.60158564 13.75853414 10.64835517]
{} 3 1000 800 [ 7.82595633 17.99150111 14.26696932]
{} 2 1000 801 [14.98353331  5.5990824  18.94312942]
{} 3 1000 802 [ 1.25826925 12.26471934 19.64816726]
{} 3 1000 803 [19.18388394 19.94876883 14.90931508]
{} 3 1000 804 [14.51443765 19.68659066 18.80474989]
{} 1 1000 805 [16.5808015  14.02077659 18.79284947]
{} 3 1000 806 [ 0.9590131   4.43726592 17.9229252 ]
{} 3 1000 807 [ 8.43476538 15.16675114  1.60245344]
{} 3 1000 808 [ 2.94784042 14.96137864 10.46460662]
{} 1 1000 809 [ 5.1245304   3.97591968 13.97107294]
{} 3 1000 810 [14.713996   11.75265665 14.02622476]
{} 1 1000 811 [ 1.11472096  8.9932668  13.49136765]
{} 1 1000 812 [11.40086775 16.43885337  5.10847866]
{} 3 1000 813 [ 4.6295611  10.19661494 12.69886334]
{} 2 1000 814 [ 0.80243422  5.66767801 11.95051221]
{} 2 1000 815 [18.53166121 12.13029634 18.4621512 ]
{} 1 1000 816 [15.20116209  1.10055709  0.23053129]
{} 3 1000 817 [9.69702002 3.1780805  2.74921883]
{} 2 1000 818 [14.47561734 19.74769273 19.15451325]
{} 1 1000 819 [4.34279553 7.97268064 1.94200684]
{} 2 1000 820 [17.54291885  7.40672942  7.88844625]
{} 1 1000 821 [13.04241909 17.87916134 14.30081339]
{} 1 1000 822 [ 0.66279233 11.37132693  5.56150982]
{} 2 1000 823 [18.87731654 13.861229    9.88118092]
{} 2 1000 824 [ 7.02389149  5.23404937 11.52844134]
{} 2 1000 825 [13.91661233  1.00458295  7.43127734]
{} 2 1000 826 [17.97386886  4.0941628  18.72387956]
{} 3 1000 827 [14.47815774 17.95092654 15.27969793]
{} 2 1000 828 [15.69660334  5.13511816  1.16364253]
{} 2 1000 829 [13.68357259 13.82307032  8.25171525]
{} 3 1000 830 [11.92523507 13.99859548  7.66314031]
{} 2 1000 831 [15.77953721  9.10871404  2.13888584]
{} 3 1000 832 [2.15670483 1.75383883 2.25823258]
{} 1 1000 833 [ 5.6552722  14.88506789  7.02054095]
{} 2 1000 834 [13.71277814  0.30096361  5.33850996]
{} 3 1000 835 [ 7.70612679  0.376365   17.20937557]
{} 2 1000 836 [ 1.63061949  0.50970233 18.99999021]
{} 2 1000 837 [ 4.11564321 11.18360518  0.89139546]
{} 2 1000 838 [18.40389604 13.74798335  1.74372504]
{} 2 1000 839 [19.06303418 17.5619877  18.33285305]
{} 1 1000 840 [ 3.10889683  4.74823255 16.56338604]
{} 2 1000 841 [ 7.88136522 18.50930391  3.16666974]
{} 3 1000 842 [11.6698517  19.09074153 10.73546362]
{} 3 1000 843 [7.51940148 7.67150695 6.84746293]
{} 3 1000 844 [13.198234   11.47639574 12.68341358]
{} 3 1000 845 [15.76005692  0.91228117  4.12756361]
{} 1 1000 846 [ 3.16943662 13.97142037  7.95082258]
{} 1 1000 847 [15.33564882 12.29639623 12.14180678]
{} 3 1000 848 [13.18280217 14.62653189  4.0665129 ]
{} 3 1000 849 [10.08050584 18.5193474   7.31565134]
{} 2 1000 850 [11.09227731 18.57398485  2.72603856]
{} 3 1000 851 [9.68543307 0.66349154 9.55322427]
{} 3 1000 852 [ 2.31578228 19.9561961  12.59874781]
{} 3 1000 853 [15.29577469  7.31436117 11.69568537]
{} 3 1000 854 [ 3.49176623 18.39888294 10.69161766]
{} 3 1000 855 [ 4.85750641 13.02337966 11.18100279]
{} 3 1000 856 [13.30730022  6.62194658 14.92056384]
{} 2 1000 857 [ 0.78603498 12.89517131 14.79561373]
{} 3 1000 858 [13.71370843 14.20973383 16.05452878]
{} 1 1000 859 [18.32020292  1.9759128   9.79610803]
{} 3 1000 860 [3.56683648 0.08133072 3.91354096]
{} 3 1000 861 [18.67094768 18.05354929 13.69951526]
{} 2 1000 862 [ 2.46978617  2.39203811 11.40352454]
{} 1 1000 863 [ 6.64085671 15.23787673 15.40686538]
{} 3 1000 864 [ 3.93426446  8.30194573 19.07023351]
{} 2 1000 865 [11.51576062 18.09424829 17.45550334]
{} 1 1000 866 [14.65018522  9.75800787 12.79751256]
{} 3 1000 867 [ 5.76333349 18.41276648 11.87126351]
{} 3 1000 868 [12.55131477  1.61544214 16.93004213]
{} 3 1000 869 [ 9.2590624  10.27339947  7.0822063 ]
{} 3 1000 870 [17.56200079  3.97958688  6.36531211]
{} 1 1000 871 [ 0.28460688 18.53357715  7.99551889]
{} 3 1000 872 [ 7.88521241 17.57055005 13.16337211]
{} 1 1000 873 [ 1.44644973 18.43959162  6.88731825]
{} 3 1000 874 [12.30673699 14.17252639 11.30754964]
{} 3 1000 875 [ 5.98841491  3.98527546 10.65596454]
{} 2 1000 876 [ 1.38434287  2.4235387  15.02788308]
{} 3 1000 877 [17.52962076 10.14267195  0.73400632]
{} 1 1000 878 [13.76613864 16.47121083  6.50090388]
{} 3 1000 879 [ 8.44386794 18.7487198   8.4845631 ]
{} 3 1000 880 [12.09962984  6.81529095 12.63046886]
{} 2 1000 881 [2.47726798 5.13552373 2.46915639]
{} 1 1000 882 [18.53817138  9.43582997 19.12323692]
{} 1 1000 883 [14.75603108  2.24445668 11.84294809]
{} 1 1000 884 [2.96294711 9.37019484 1.78015487]
{} 1 1000 885 [ 0.87588911 14.89643071  7.62854683]
{} 3 1000 886 [4.76283068 9.63776835 0.74280314]
{} 2 1000 887 [10.59017573 10.36983552  0.4011163 ]
{} 2 1000 888 [ 7.58398024 18.15657276 13.32053432]
{} 1 1000 889 [15.74888408  0.37700908 16.28087395]
{} 3 1000 890 [13.3806089   6.90726522  1.47014721]
{} 2 1000 891 [11.80040883  9.96466991  7.49843487]
{} 2 1000 892 [11.72534605  2.21518722 10.72686052]
{} 2 1000 893 [14.40281064 11.26174774 10.50694607]
{} 2 1000 894 [14.84600258 14.27294822  3.64839429]
{} 3 1000 895 [17.22124389 16.48420314 18.18028638]
{} 3 1000 896 [19.9321175  13.36203968 11.73532189]
{} 1 1000 897 [ 2.52335008 14.46928559  2.30379042]
{} 1 1000 898 [19.27120708  3.86667568 11.53224082]
{} 1 1000 899 [13.75259327  1.2139035   8.56860618]
{} 2 1000 900 [17.86486092  0.20251626  8.7096863 ]
